price,date,SMA_7,SMA_30,return
83793.30854192551,2025-03-23 00:00:00,84050.73424734049,86449.68177660296,-0.0025738076190472414
85787.70914901773,2025-03-24 00:00:00,84504.60448242314,86104.76690113512,0.023801430469765128
87327.72969669085,2025-03-25 00:00:00,84969.227925244,85796.8860862614,0.017951528988820797
87520.58391530563,2025-03-26 00:00:00,85646.44984359015,85503.32344706233,0.0022083961106582617
86960.8555491039,2025-03-27 00:00:00,85667.22333707543,85355.45973638902,-0.0063953911315695056
87227.27158032371,2025-03-28 00:00:00,86089.57019288419,85304.50981120988,0.0030636316712566725
84359.46915506005,2025-03-29 00:00:00,86139.56108391819,85319.82161753693,-0.03287736017998477
82679.17255385047,2025-03-30 00:00:00,85980.39879990746,85252.15587671596,-0.01991829273037571
82356.38111183756,2025-03-31 00:00:00,85490.2090803103,85182.63853965345,-0.0039041445631627925
82514.09365397849,2025-04-01 00:00:00,84802.54678849425,85066.26645155904,0.001915000878034645
85237.5876052852,2025-04-02 00:00:00,84476.40445849134,84765.46827622243,0.03300640933811416
82526.4221526433,2025-04-03 00:00:00,83842.91397328267,84645.52520840312,-0.03180715842401194
83163.98757387721,2025-04-04 00:00:00,83262.4448295046,84507.29795050627,0.0077255914482110555
83852.00765399594,2025-04-05 00:00:00,83189.9503293526,84282.22883946494,0.008273053038823308
83595.88550177493,2025-04-06 00:00:00,83320.90932191323,84068.71166032176,-0.00305445462054843
78211.48358199988,2025-04-07 00:00:00,82728.78110336499,83783.31658053662,-0.06440989155693222
79179.29226757778,2025-04-08 00:00:00,82252.38090530774,83551.19354416776,0.012374253002926494
76329.090356324,2025-04-09 00:00:00,80979.73844117043,83403.79192494492,-0.03599680964085705
82622.17029546302,2025-04-10 00:00:00,80993.41674728753,83531.73291548228,0.08244667805893258
79596.35732250768,2025-04-11 00:00:00,80483.75528280616,83424.97455859237,-0.03662228869242723
83439.28818043756,2025-04-12 00:00:00,80424.79535801212,83410.14263833061,0.04828023526703795
85305.09728392666,2025-04-13 00:00:00,80668.96846974808,83550.34919698277,0.02236127781260877
83600.82010054543,2025-04-14 00:00:00,81438.87368668316,83537.98622831274,-0.01997860898873105
84523.4524914945,2025-04-15 00:00:00,82202.32514724268,83542.37828214682,0.011036164356275968
83656.49248858042,2025-04-16 00:00:00,83249.09688042219,83577.24078165153,-0.010257034909942009
