price,date,SMA_7,SMA_30,return
2602.0760435960988,2024-10-16 00:00:00,,,
2611.700159182395,2024-10-17 00:00:00,,,0.003698629642274298
2603.1202923346113,2024-10-18 00:00:00,,,-0.0032851653424371685
2643.156520987104,2024-10-19 00:00:00,,,0.015380091642475113
2649.979289580214,2024-10-20 00:00:00,,,0.0025812957117505864
2742.9591411600395,2024-10-21 00:00:00,,,0.035087010659073714
2665.731938974013,2024-10-22 00:00:00,2645.531912259211,,-0.028154703811361204
2619.5653130506435,2024-10-23 00:00:00,2648.030379324146,,-0.01731855527121684
2524.1038563091197,2024-10-24 00:00:00,2635.5166217708206,,-0.03644171659547324
2536.234041319884,2024-10-25 00:00:00,2625.961443054431,,0.004805739264826414
2422.09328922875,2024-10-26 00:00:00,2594.380981374666,,-0.045004029687943814
2479.3736032443317,2024-10-27 00:00:00,2570.00874046954,,0.023649094884293564
2505.502947138879,2024-10-28 00:00:00,2536.086427037946,,0.010538687618661502
2564.8138556782997,2024-10-29 00:00:00,2521.6695579957013,,0.02367225654519789
2638.637351278122,2024-10-30 00:00:00,2524.394134885341,,0.028783178723236658
2657.6141818494384,2024-10-31 00:00:00,2543.4670385339573,,0.00719190553492477
2514.750787241073,2024-11-01 00:00:00,2540.3980022369847,,-0.05375625837041054
2513.8372870612066,2024-11-02 00:00:00,2553.5042876416214,,-0.00036325674277593034
2491.352150058657,2024-11-03 00:00:00,2555.2155086150965,,-0.008944547492505173
2456.979687344711,2024-11-04 00:00:00,2548.283614358787,,-0.01379670983611736
2395.9472139132804,2024-11-05 00:00:00,2524.1598083923554,,-0.02484044688924103
2422.368479855642,2024-11-06 00:00:00,2493.264255332001,,0.011027482487482532
2720.6217450068793,2024-11-07 00:00:00,2502.265335783064,,0.1231246474809693
2894.9718733838376,2024-11-08 00:00:00,2556.5826338034594,,0.06408466325645623
2960.9593369382137,2024-11-09 00:00:00,2620.457212357317,,0.022793818537948596
3130.035524073996,2024-11-10 00:00:00,2711.697694359508,,0.05710182677166231
3191.9044555518153,2024-11-11 00:00:00,2816.686946960523,,0.01976620744460167
3372.7914863430115,2024-11-12 00:00:00,2956.2361287361996,,0.056670565585561716
3260.934386131155,2024-11-13 00:00:00,3076.0312582041297,,-0.03316454653801881
3191.8991843987947,2024-11-14 00:00:00,3143.356606688689,2699.5338474071405,-0.021170374364467115
3059.812296932496,2024-11-15 00:00:00,3166.9052386242115,2714.7917225183537,-0.041381910842267944
3093.913043390382,2024-11-16 00:00:00,3185.898625260236,2730.865485325287,0.011144718416901789
3133.8802234191417,2024-11-17 00:00:00,3186.447868023828,2748.5574830281043,0.012918003663400457
3075.534532601624,2024-11-18 00:00:00,3169.823593316658,2762.970083415255,-0.018617715629814624
3209.4239073326826,2024-11-19 00:00:00,3146.4853677437536,2781.618237340337,0.04353369253760264
3112.9098010150224,2024-11-20 00:00:00,3125.3389984414493,2793.9499260021703,-0.03007209677012468
3075.193856649331,2024-11-21 00:00:00,3108.666808762954,2807.598656591347,-0.012115977261337174
3365.9369715466096,2024-11-22 00:00:00,3152.398905136399,2832.4777118745465,0.09454464611023461
3327.7571951719624,2024-11-23 00:00:00,3185.8052125337676,2859.2661565033072,-0.011342986127605315
3394.036961782547,2024-11-24 00:00:00,3222.9704608713973,2887.8595871853963,0.019917248381806862
3368.7027619429946,2024-11-25 00:00:00,3264.8516364915927,2919.413236275871,-0.007464326442174984
3417.291223691937,2024-11-26 00:00:00,3294.5469674000574,2950.677156957458,0.014423493309607904
3325.636532587645,2024-11-27 00:00:00,3324.936500481861,2978.0149431390832,-0.026820860472427377
3666.1884904377557,2024-11-28 00:00:00,3409.364305308779,3014.7274309643985,0.10240203777925494
3579.2407862474997,2024-11-29 00:00:00,3439.8362788374775,3046.0808787967117,-0.02371610309099903
3598.1933212253616,2024-11-30 00:00:00,3478.4700111308202,3077.4335167759086,0.005295127126032639
3709.9094391073327,2024-12-01 00:00:00,3523.5946507486465,3117.2721385047844,0.031047836485874614
3708.8072387383017,2024-12-02 00:00:00,3572.181004576548,3157.1044702273543,-0.0002970963003604554
3643.855375704235,2024-12-03 00:00:00,3604.547312006876,3195.52124441554,-0.017512871080396897
3625.7104579497204,2024-12-04 00:00:00,3647.4150156300298,3234.47893676904,-0.004979593283393591
3839.443460715871,2024-12-05 00:00:00,3672.1657256697604,3282.5954783291263,0.05894927497520386
3796.8688671601276,2024-12-06 00:00:00,3703.255451514421,3328.412157905943,-0.011088740853031132
4013.726145388712,2024-12-07 00:00:00,3762.6172835377574,3371.515637918671,0.0571147663550422
4000.992076502189,2024-12-08 00:00:00,3804.2005174513083,3408.3829780226156,-0.00317263022569525
4015.7820212328807,2024-12-09 00:00:00,3848.0540578076766,3443.543734165771,0.003696569362771962
3713.3138979971745,2024-12-10 00:00:00,3857.976703849525,3462.986346629877,-0.07531985591758927
3626.5886417774996,2024-12-11 00:00:00,3858.102158682065,3477.4758195040663,-0.02335521816953079
3828.1075883404096,2024-12-12 00:00:00,3856.4827483427134,3492.65302290398,0.05556708148298273
3878.850012073054,2024-12-13 00:00:00,3868.1943404731314,3513.250210435376,0.013255224039991687
3907.4296595053356,2024-12-14 00:00:00,3853.0091282040776,3537.101226272261,0.007368072326418007
3866.9958020348054,2024-12-15 00:00:00,3833.866803280165,3564.007343109005,-0.010347942507978214
3961.3154661802305,2024-12-16 00:00:00,3826.085866844073,3592.920757202,0.024390940402830186
3992.857195846062,2024-12-17 00:00:00,3866.0206236796284,3621.5533229495636,0.007962438219101475
